guid,body,rating,author,created,categories,entity_id,date,name,sentiment
0f8f7792-ad76-4095-82ee-0f3422f41627,"I have struggled quite at bit during my time at Oklahoma State University, and the support staff has been nothing but kind to me and helpful in every possible way. I can’t say the same for all professors, but at the end of the day, you’ll get professors like that anywhere.",4,Senior,2023-08-10 02:01:11,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,positive
3a6da0df-0719-4883-b017-95d75427d91d,More diversity inclusion. I know OSU talks about it but I feel (as a black student) we have to put ourselves out there just for OSU to “include” us.,4,Senior,2023-08-07 02:04:11,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,positive
3c1ffb90-ca26-409f-a71c-5f7a3307a2be,Oklahoma State University offers a wide range of majors. This is exceptionally good when considering a university. This school provides you with all the tools necessary to be successful.,4,Sophomore,2023-07-24 13:12:36,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,positive
9a7b4b3b-8051-405d-b597-32c9a978b965,I like the welcoming feeling they give me.and that they have a very diverse range of activities to do and participate in.,4,Freshman,2023-07-15 17:01:57,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,positive
fe46d4ad-cba5-49c5-a0ab-78b2db3c530e,"If looking at engineering, go somewhere else. The engineering professors are very unprofessional. The geoscience section is amazing and the professors are willing to help in any way, shape, and form as possible",4,Junior,2023-06-27 21:24:15,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,positive
b7e8f79b-a507-4339-8a6e-ea4b6cd99274,"I was a Music Education major, and really enjoyed my time at the music school. We got a new music classroom building and performance hall. Met a lot of great musicians when I was there.",4,Alum,2023-06-27 21:15:46,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,positive
579edb53-6ea6-4068-ad92-ad709babc174,"I love this University! The student body is so big that it allows for people to fit in and find their friends. There are also so many things to do from clubs, to sports, to academics.",5,Freshman,2023-11-28 22:18:34,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,negative
8c883a1e-8ba6-40b2-86d9-015b547ac52c,"I have thoroughly enjoyed my time at Oklahoma State University. The professors invest into students and are clearly passionate about their areas of expertise. The school as a whole prioritizes its students by putting on events to get involved, offering academic support such as tutoring, and has an overwhelming sense of school spirit that makes OSU feel like home away from home. It is easy to get involved and meet those with common interests. As far as changes, there is not much that I would like to see different on my campus! One positive change would be increasing the dining options, especially for students with allergies. Additionally, lengthening the hours of operations for the dining halls would be greatly beneficial. All together, OSU has done an excellent job at meeting students where they are at and prioritizing not only their wellbeing but also providing a quality education.",5,Sophomore,2023-11-24 21:42:40,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,negative
d93b94ac-63bc-4a4a-b0e4-9f45d6cad107,I am so glad I chose Oklahoma State University to attend. The attmosphere is so great. I am currently studying Sports Communication. The school always has events and and fairs that help you further your education and career. I am enjoying all of my classes and professors. They go really in depth of the subjects they teach and help you indivually if you don't understand something.,5,Freshman,2023-11-19 17:42:17,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,negative
08899e43-330c-41ad-98b1-ca067e75ba8a,"Great school, amazing professors, and everyone is fun and easy going! I also enjoy all of the subjects and clubs they have on campus.",5,Freshman,2023-11-13 06:04:28,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,negative
4adb0aba-855c-40ed-9e3c-07775eb64a17,its amazing I love OSU pretty campus and everyone is so friendly. The campus is super clean and the city around it is perfect for me.,5,Sophomore,2023-11-09 20:33:14,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,negative
e74ea9d2-26a6-4c85-ad00-21c2061c2425,My overall experience at Oklahoma State University has been very positive. It is a very large school with plenty of activities and clubs to join. Everybody is very nice and inclusive there. Lots of opportunities to gain experience in the job field you are interested in and get connected with people.,5,Junior,2023-11-09 03:35:14,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,negative
307362ac-62f5-4bea-8677-37e7bab3702d,I absolutely love coming to Oklahoma State University! The campus is so beautiful and the people here are amazingly kind and helpful! I truly couldn't imagine going to any other school!,5,Freshman,2023-11-08 19:08:06,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,negative
f7812aee-a3e5-4ed1-add4-7497a0d3fb55,"Oklahoma State truly feels like home! The professors, Administration, and the students are very welcoming. There are so many clubs that you can join. Greek life is also like none other. Oklahoma State is just an overall great place! Go pokes!",5,Freshman,2023-11-06 15:43:59,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,negative
6b92c275-ec1c-4eaa-bf99-8fa38141cddd,At Oklahoma State University all of the people are here to work with you and help you achieve your goals. The way the engineering and agricultural majors are run at the college are well organized and thought out.,5,Junior,2023-10-31 00:50:48,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,negative
8e222b47-d658-4b31-ad28-55cd9f395213,"I appreciate all of the resources and socialization opportunities they have available. I wish the library was open 24/7 and that more of the dining options were open past 5:00 pm, but other than that I really like OSU.",5,Freshman,2023-10-29 03:40:10,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,negative
c2614f20-8c89-4076-9aca-3aba0f5d59f9,"I liked everything! The campus looks great, and the programs are interesting.  10/10 would recommend.",5,Freshman,2023-10-27 16:57:11,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,negative
4fc94bd2-a8cc-4e34-91a1-cd74047f96f9,"OSU has been a wonderful school. Every teacher I have had this semester has taught with excellence and focused on helping their students succeed. I am grateful everyday I get to be here at this amazing university. Going to class, being in Kappa Delta, being on STUCO, and the whole college experience. Getting to do these things here at OSU is an honor.",5,Freshman,2023-10-26 05:36:35,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,negative
899b2c7d-d07d-4c21-a6f5-d439a4370088,"My experience at Oklahoma State University (OSU) is nothing short of transformative. From the moment I stepped onto the Stillwater campus, I was enveloped by the warm and welcoming atmosphere that is emblematic of OSU. This institution, founded in 1890, has a rich history of academic excellence and a commitment to fostering well-rounded individuals.

The academic offerings at OSU are vast and diverse. As a student, I have the opportunity to explore a wide range of fields, from engineering and business to liberal arts and agriculture. The faculty members at OSU are not only experts in their respective fields but also passionate educators who genuinely care about their students.

The beauty of Stillwater, Oklahoma, with its rolling plains and welcoming small-town atmosphere, provided the ideal backdrop for my college experience. The sense of belonging in this tight-knit community has made my time at OSU all the more special. Stillwater has became a second home to me. Go Pokes!!",5,Junior,2023-10-17 16:55:29,Overall Experience,e2c23d77-a108-41a1-b566-05fcb2e742c6,2023,Oklahoma State University,negative
